ID,대분류,상호명,도로명주소,좌표X,좌표Y,위도,경도,카테고리,원본카테고리,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,영업시간,휴무일
21144,식품_휴게음식점,짐박스,"제주특별자치도 제주시 도남서길 13, 104호 (도남동)",155684.947421539,-310.51026068029,33.4927068,126.5239615,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21145,식품_휴게음식점,탑클래스PC방내,"제주특별자치도 제주시 중앙로 601, 2층 (아라일동)",157763.266933462,-2812.14569202319,33.4702368,126.5464428,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21146,식품_휴게음식점,송정동핫도그노형점,"제주특별자치도 제주시 연북로 28, 1층 (노형동)",151998.998182477,-1516.0614611945,33.4816788,126.4843642,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21147,식품_휴게음식점,승승로또복권,"제주특별자치도 제주시 과원로 47-1, 1층 (연동)",152376.235522807,-2089.29974072111,33.4765275,126.4884533,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21148,식품_휴게음식점,써니봉,"제주특별자치도 제주시 명림로 122, 1, 2층 (봉개동)",163454.438398726,-2261.65187006205,33.4754095,126.607644,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21149,식품_휴게음식점,슬로우달콤한닭강정본점,제주특별자치도 제주시 고마로 94 (일도이동),157236.135189821,1144.00062408381,33.5058834,126.5405833,"피자, 햄버거, 샌드위치 및 유사음식",패스트푸드,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",,
21150,식품_휴게음식점,씨유제주외도중앙점,"제주특별자치도 제주시 우정로8길 20, 1층 (외도일동)",146849.230937714,-632.837850091732,33.4893981,126.4289063,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21151,식품_휴게음식점,마루김밥,"제주특별자치도 제주시 일주서로 7344, 1층 (외도이동)",147111.2456871,-234.61900966732,33.4930012,126.431702,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21152,식품_휴게음식점,에이바우트커피칠성점,"제주특별자치도 제주시 관덕로11길 36, 1~3층 (건입동)",155861.624822072,2296.65382340158,33.5162194,126.525734,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21153,식품_휴게음식점,펭귄부인,"제주특별자치도 제주시 구남동1길 12, 1층 (이도이동)",157033.254432427,-472.233385628899,33.4913037,126.5384775,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21154,식품_휴게음식점,홍요깃거리애월점,"제주특별자치도 제주시 신대로13길 36-1, 1층 (연동)",153478.637492453,-891.210439406243,33.4873776,126.5002511,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21155,식품_휴게음식점,웨스트사이드,"제주특별자치도 제주시 한경면 두신로 149, 1층",124203.609625199,-15308.4124454584,33.3557298,126.1864896,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21156,식품_휴게음식점,세븐일레븐한마음병원점,"제주특별자치도 제주시 연신로 52, 한마음병원 1층 (이도이동)",157766.69811286,118.933387838198,33.4966628,126.5463416,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21157,식품_휴게음식점,봄봄애월점,"제주특별자치도 제주시 애월읍 애원로 48, 1층",136789.203509705,-3835.23867040358,33.4599799,126.32089,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21158,식품_휴게음식점,세븐일레븐제주저지점,"제주특별자치도 제주시 한경면 중산간서로 3703, 가동 1층",130692.91996217,-17645.6604108341,33.3350964,126.2563827,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21159,식품_휴게음식점,지에스25이호현사점,"제주특별자치도 제주시 테우해안로 142, 1층 (이호일동)",148728.249586033,246.016343526487,33.4974132,126.4490738,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21160,식품_휴게음식점,음식이탐나,"제주특별자치도 제주시 구좌읍 송당서3길 15-11, 1층",178520.947272946,-3358.08340405032,33.465933,126.7697622,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21161,식품_휴게음식점,아이비스피씨방제대후문점,"제주특별자치도 제주시 산천단동3길 16, 2층 (아라일동)",158956.200278005,-5153.35659003847,33.4491753,126.559383,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21162,식품_휴게음식점,욜로pc방제주연동2호점,"제주특별자치도 제주시 신광로 16, 지하1층 (연동)",152521.54676862,-496.432580224943,33.4908947,126.4899322,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21163,식품_휴게음식점,씨유제주월평점,"제주특별자치도 제주시 아봉로 267, 102동 지하1층 101호 (월평동, 베티모루)",160026.921122645,-2253.85225533854,33.4753572,126.5707694,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21164,식품_휴게음식점,씨유제주사라점,제주특별자치도 제주시 사라봉길 10 (건입동),157149.611155627,2112.72445617257,33.5146136,126.5396058,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21165,식품_휴게음식점,쏘자토스트,"제주특별자치도 제주시 한림읍 한림상로 252, 1층",131790.227848177,-8169.29027260844,33.4206001,126.267451,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21166,식품_휴게음식점,유키즈(YOUKIDS),"제주특별자치도 제주시 노형로 407, 노형타워 5층 511호 (노형동)",151441.447415948,-1047.3786267323,33.4858791,126.4783402,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21167,식품_휴게음식점,컴포즈커피제주이도점,"제주특별자치도 제주시 구남동6길 6, 1층 (이도이동)",157020.689489421,-761.258575119257,33.4886975,126.5383561,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21168,식품_휴게음식점,단당류,"제주특별자치도 제주시 한경면 녹차분재로 514, 1층",131914.656073163,-19535.2633263956,33.3181386,126.2696471,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21169,식품_휴게음식점,거문오름카페,"제주특별자치도 제주시 조천읍 선교로 569-36, 제주세계자연유산센터 지하1층",173363.035975849,-4336.33174731574,33.456997,126.7143062,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21170,식품_휴게음식점,씨유제주동광양점,"제주특별자치도 제주시 동광로 24, 1층 (이도이동)",156415.81389028,684.228396547156,33.5017051,126.5317774,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21171,식품_휴게음식점,요미그릭,"제주특별자치도 제주시 도근내길 19, 1층 (외도이동)",147247.299391749,-274.645568191043,33.4926471,126.4331684,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21172,식품_휴게음식점,씨유제주구엄해변점,"제주특별자치도 제주시 애월읍 애월해안로 686, 1층",141855.464654896,-1432.73998791156,33.4819267,126.3752269,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21173,식품_휴게음식점,명랑쌀핫도그용두암점,"제주특별자치도 제주시 용담로 64, 1층 (용담이동)",154349.327434603,1900.94204631001,33.5125883,126.509477,"피자, 햄버거, 샌드위치 및 유사음식",패스트푸드,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",,
21174,식품_휴게음식점,디어브리즈,"제주특별자치도 제주시 구좌읍 월정3길 42, 1층",180801.442294518,6490.81206683888,33.5547733,126.7940826,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21175,식품_휴게음식점,한솥도시락제주대정문점,제주특별자치도 제주시 제주대학로 107 (아라이동),159157.564231385,-3917.92907816814,33.4603214,126.5614925,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21176,식품_휴게음식점,솔솔김밥,"제주특별자치도 제주시 관덕로 15-1, 1층 (삼도이동)",155416.071958355,1973.60568872554,33.5132884,126.5209546,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21177,식품_휴게음식점,모래시계,제주특별자치도 제주시 중앙로 81-1 (이도일동),155728.344967201,1709.59214790987,33.5109212,126.5243286,카페,다방,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21178,식품_휴게음식점,세븐일레븐이도센터점,"제주특별자치도 제주시 청귤로3길 54, 1층 (이도이동)",157419.941300162,696.462512178283,33.5018559,126.5425827,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21179,식품_휴게음식점,에너지스테이션,"제주특별자치도 제주시 애월읍 천덕로 880-24, 애월스마트테마파크",140781.505859617,-11615.994836167,33.3900603,126.3643436,이동음식,푸드트럭,FD,음식,FD03,간이음식,FD030500,이동음식,,
21180,식품_휴게음식점,릇,제주특별자치도 제주시 한경면 녹차분재로 526,131851.871872283,-19454.1319863903,33.3188661,126.2689667,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21181,식품_휴게음식점,탐앤탐스블랙제주김녕점,"제주특별자치도 제주시 구좌읍 일주동로 1921, 1층",175519.42264146,6565.02924802321,33.5553341,126.7372022,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21182,식품_휴게음식점,씨유제주추자로점,제주특별자치도 제주시 추자면 추자로 38,134822.488736801,51966.7566567748,33.9629175,126.2956333,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21183,식품_휴게음식점,아이앤지,"제주특별자치도 제주시 조천읍 와산서2길 57-19, 1층",169707.757240957,-1151.42457882384,33.4856146,126.6748819,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21184,식품_휴게음식점,샤아브153,"제주특별자치도 제주시 남성로25길 15, 진도빌딩 1층 (삼도이동)",155602.164587012,1661.7383102062,33.5104845,126.5229729,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21185,식품_휴게음식점,유람위드북스,"제주특별자치도 제주시 한경면 조수동2길 54-36, 1층",128688.084353131,-17113.881489298,33.3397596,126.2348081,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21186,식품_휴게음식점,씨유제주도청중앙점,"제주특별자치도 제주시 신대로13길 1, 신평화빌딩 1층 (연동)",153187.087907833,-832.712407264074,33.4878923,126.4971111,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21187,식품_휴게음식점,공차이마트신제주점,"제주특별자치도 제주시 1100로 3348, 이마트 1층 (노형동)",151626.960526165,-1123.90701929614,33.4851976,126.4803403,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21188,식품_휴게음식점,그해여름,"제주특별자치도 제주시 한경면 홍수암로 568, 1층",128052.610899741,-17417.1896363578,33.3369828,126.2280068,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21189,식품_휴게음식점,아이센스리그PC방한라대2호점,"제주특별자치도 제주시 한라대학로 76, 2층 (노형동)",151452.157138934,-2131.6439144906,33.4761042,126.4785141,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21190,식품_휴게음식점,지에스25제주베스트웨스턴점,"제주특별자치도 제주시 도령로 27, 베스트웨스턴 가족호텔 제주 1층 102호 (노형동)",151768.376794816,-832.664540121125,33.4878297,126.4818462,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21191,식품_휴게음식점,아이빈,"제주특별자치도 제주시 조천읍 조천북1길 60-2, 1~2층",166012.520818262,5214.20461937631,33.5428947,126.6348807,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21192,식품_휴게음식점,분식도락,"제주특별자치도 제주시 서광로 288, 메카플러스 1층 115호 (이도이동)",156002.397150283,507.531054829429,33.5000951,126.5273372,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21193,식품_휴게음식점,세븐일레븐제주대원룸타운점,"제주특별자치도 제주시 산천단동3길 10, 102호 (아라일동)",158977.139417277,-5186.39582800651,33.4488783,126.5596097,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21194,식품_휴게음식점,샐러드얌,"제주특별자치도 제주시 설촌로4길 23, 1층 (삼양이동)",161276.475235609,2972.83768897636,33.5225258,126.5839864,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21195,식품_휴게음식점,제주커피집심심,"제주특별자치도 제주시 노형7길 3-4, 1층 (노형동)",151305.123315784,-1628.81478019888,33.4806309,126.476905,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21196,식품_휴게음식점,쥬디스갤러리,"제주특별자치도 제주시 현사안길 40, 가동 1층 (이호일동)",148887.449330986,148.126632914769,33.4965383,126.4507925,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21197,식품_휴게음식점,와흘휴게마트,"제주특별자치도 제주시 조천읍 중산간동로 406-1, 1층",165603.456151264,928.876460817066,33.504246,126.6306413,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21198,식품_휴게음식점,풍림다방송당점,"제주특별자치도 제주시 구좌읍 중산간동로 2267-4, 2층",179995.751464848,-2706.61790939535,33.4718352,126.7856126,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21199,식품_휴게음식점,달코롬,"제주특별자치도 제주시 용담로 129, 1층 (용담일동)",154879.941837475,1580.24261735952,33.5097195,126.5152041,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21200,식품_휴게음식점,지에스25제주복합체육관,"제주특별자치도 제주시 오남로 11, 1층 (오라일동)",155321.337787898,-144.758030262208,33.494186,126.5200407,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21201,식품_휴게음식점,라운지엘리시안,"제주특별자치도 제주시 애월읍 평화로 1738-116, 1층",141792.579231903,-13817.2726211459,33.3702697,126.3753522,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21202,식품_휴게음식점,오르,"제주특별자치도 제주시 동광로23길 15, 제주영락교회 1층 (일도이동)",157477.484258262,1721.3200850264,33.511098,126.5431533,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21203,식품_휴게음식점,웃뜨리2호점,"제주특별자치도 제주시 연북로 704, 지하1층,지상1층 (이도이동)",158250.115555062,-137.127204081024,33.4943732,126.5515555,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21204,식품_휴게음식점,까망이,"제주특별자치도 제주시 한림읍 한수풀로4길 10, 한림민속오일장",132399.520321752,-8185.09501195922,33.4204962,126.2740027,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21205,식품_휴게음식점,오자매분식카페,"제주특별자치도 제주시 건주로4길 10-1, 1층 (도련일동)",160860.87573502,2272.7824997541,33.5161991,126.5795435,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21206,식품_휴게음식점,백금당제주점,제주특별자치도 제주시 박성내동길 51 (아라이동),157520.2680078,-544.517562912281,33.4906715,126.5437213,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21207,식품_휴게음식점,우르드르,"제주특별자치도 제주시 애월읍 어림비로 246, 1층",137797.641307215,-9115.04630119294,33.4124389,126.3321022,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21208,식품_휴게음식점,카페기지,제주특별자치도 제주시 한경면 저지12길 73-1,131474.823120576,-17262.9989034319,33.3385963,126.2647516,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21209,식품_휴게음식점,교래옹달샘,"제주특별자치도 제주시 조천읍 미래로 582, 1층",169994.728864264,-6280.05739532491,33.4393834,126.6781412,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21210,식품_휴게음식점,뮤리엘,"제주특별자치도 제주시 한경면 연명로 550-3, 1층",131812.524245692,-19704.724409983,33.3166044,126.2685631,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21211,식품_휴게음식점,씨유제주애월점,"제주특별자치도 제주시 애월읍 애월로 121, 1층",136754.569100537,-3325.9837204245,33.464569,126.3204816,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21212,식품_휴게음식점,굿대디피씨삼화점,"제주특별자치도 제주시 화삼로 9, 2층 (화북일동)",160350.043878533,2081.79101603727,33.5144584,126.5740537,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21213,식품_휴게음식점,게무로사,"제주특별자치도 제주시 진군길 31, 1층 (노형동, 파크빌)",151692.566053035,-1770.08427628105,33.4793748,126.481081,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21214,식품_휴게음식점,우주곰커피연동점,"제주특별자치도 제주시 도령로 76, 1층 (연동)",152207.385368435,-610.802353695346,33.4898496,126.4865579,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21215,식품_휴게음식점,연이김밥,"제주특별자치도 제주시 애월읍 하가로 152, 1층",139391.551325785,-4207.93130124649,33.4567703,126.3489059,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21216,식품_휴게음식점,내가여기서이걸할줄몰랐다,"제주특별자치도 제주시 한경면 한경해안로 565, 1층",123529.777985954,-16375.8423511182,33.3460589,126.1793413,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21217,식품_휴게음식점,씨유제주인화점,"제주특별자치도 제주시 동광로 138, 1층 (일도이동)",157315.531898935,1374.70844733446,33.5079666,126.5414268,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21218,식품_휴게음식점,센추리커피숍,"제주특별자치도 제주시 애월읍 일주서로 7113, 1층",144994.359750432,-1123.2893636405,33.4848826,126.4089785,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21219,식품_휴게음식점,소호,"제주특별자치도 제주시 애월읍 애월해안로 408, 1층",139772.10534865,-2568.13186173776,33.4715754,126.3528889,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21220,식품_휴게음식점,너믈재,"제주특별자치도 제주시 아봉로 320, 1, 2층 (월평동)",160040.256603202,-2696.73771308407,33.4713647,126.5709326,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21221,식품_휴게음식점,카페물메,"제주특별자치도 제주시 애월읍 예원로 76-54, 1층",143555.753311726,-3389.76571468926,33.4643742,126.393643,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21222,식품_휴게음식점,세븐일레븐삼도중앙점,"제주특별자치도 제주시 서광로11길 21, 1층 102호 (삼도일동, 영훈빌라)",154986.282844587,715.577294560018,33.5019285,126.5163921,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21223,식품_휴게음식점,음부리카페,제주특별자치도 제주시 한림읍 월림리 2322-2,130815.182655286,-15760.5220808731,33.3520996,126.2575514,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21224,식품_휴게음식점,짝꿍김밥,"제주특별자치도 제주시 명림로 220, 1층 (봉개동)",163718.858637261,-3154.55157679422,33.4673683,126.6105248,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21225,식품_휴게음식점,씨유제주여상점,제주특별자치도 제주시 동문로 95 (건입동),156892.880288281,2056.12004042048,33.514093,126.5368453,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21226,식품_휴게음식점,영평나인,"제주특별자치도 제주시 영평길 274, 1층 (영평동)",159849.107064876,-1971.62161078186,33.4778951,126.5688438,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21227,식품_휴게음식점,에이바우트커피아라스위첸점,"제주특별자치도 제주시 중앙로 566, 1층, 2층 (아라일동)",157661.406014556,-2497.90584549939,33.4730659,126.5453322,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21228,식품_휴게음식점,웨스트311,"제주특별자치도 제주시 한경면 청수동4길 80, 제1동 1층",130510.823720303,-19608.9966747291,33.3173842,126.254578,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21229,식품_휴게음식점,세븐일레븐 제주곽지점,"제주특별자치도 제주시 애월읍 일주서로 5989, 1층",135327.595493142,-5331.10952928885,33.4464067,126.3052769,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21230,식품_휴게음식점,올드북촌,"제주특별자치도 제주시 조천읍 일주동로 1437, 1층",170979.401421097,5490.51960414616,33.5455326,126.6883488,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21231,식품_휴게음식점,미쇼니분식노형점,"제주특별자치도 제주시 노형로 377, 1층 (노형동)",151210.596006134,-1263.39216868903,33.4839211,126.4758681,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21232,식품_휴게음식점,달곰카페,"제주특별자치도 제주시 조천읍 중산간동로 671, 1층",168055.49151565,378.920640467088,33.4993639,126.6570495,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21233,식품_휴게음식점,맛짱김밥삼도점,제주특별자치도 제주시 삼도일동 787-4,155297.301034956,1143.31388179047,33.5057978,126.5197177,기타간이음식,일반조리판매,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21234,식품_휴게음식점,베이글포레스트외도점,"제주특별자치도 제주시 우정로 10, 1층 101호 (외도일동)",147006.925568909,-340.921927743461,33.4920377,126.4305858,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21235,식품_휴게음식점,한라봉크레페,"제주특별자치도 제주시 관덕로 59, 1층 (일도일동)",155851.079237621,1970.01803272417,33.5132742,126.5256367,기타음료점,아이스크림,FD,음식,FD05,카페/ 찻집,FD050300,기타음료점,,
21236,식품_휴게음식점,싱싱프루츠노형점,"제주특별자치도 제주시 진군1길 8, 1층 (노형동)",151703.571193913,-1796.42253577535,33.4791379,126.4812008,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21237,식품_휴게음식점,니모메,"제주특별자치도 제주시 일주서로 7335-8, 지하1~1층 (외도이동)",147049.378900935,-153.892598622509,33.493726,126.4310316,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21238,식품_휴게음식점,지에스25제주대흘점,"제주특별자치도 제주시 조천읍 중산간동로 700, 1층",168245.321378605,206.846673499873,33.4978181,126.6590984,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21239,식품_휴게음식점,신전떡볶이제주대점,"제주특별자치도 제주시 제주대학로7길 6-1, 아라 아트맨션 2층 (아라이동)",159184.547329298,-3882.46623164172,33.4606422,126.5617811,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21240,식품_휴게음식점,씨유제주중앙로점,"제주특별자치도 제주시 중앙로14길 1, 1층 (이도일동)",155705.088408264,1742.93238397603,33.5112208,126.5240766,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21241,식품_휴게음식점,요거프레소제주제원점,"제주특별자치도 제주시 삼무로 36, 1층 (연동)",152573.889455359,-630.14894194015,33.4896915,126.4905025,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21242,식품_휴게음식점,공차제주탑동점,"제주특별자치도 제주시 탑동로 19, 1층 (삼도이동)",155581.160497547,2397.69190187645,33.5171187,126.5227103,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21243,식품_휴게음식점,샐러두잇,"제주특별자치도 제주시 비월1길 12, 1층 (연동, 옥산빌라)",153301.063533718,-1154.25465920026,33.4849984,126.4983542,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21244,식품_휴게음식점,심심책방앤드심리상담센터,"제주특별자치도 제주시 조천읍 함선로 341, 1층",171283.629705652,1953.47928339609,33.5136515,126.6917381,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21245,식품_휴게음식점,지에스25노형현대점,"제주특별자치도 제주시 원노형로 84, 1층 (노형동)",152017.464613831,-1557.89204566646,33.4813025,126.4845651,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21246,식품_휴게음식점,메가엠지씨커피제주광양사거리점,"제주특별자치도 제주시 서광로 301, 1층 (이도일동)",156098.729232287,597.793295022521,33.5009128,126.5283694,카페,커피숍,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
21247,식품_휴게음식점,동복수제,"제주특별자치도 제주시 조천읍 신조로 31, 1층 101호 (다원빌리지)",164914.382273803,2427.95004216614,33.517739,126.6231667,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21248,식품_휴게음식점,씨유제주서사라중앙점,"제주특별자치도 제주시 서사로18길 3, 1층 (삼도일동)",155257.952532565,711.049510114257,33.501899,126.5193158,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21249,식품_휴게음식점,씨유제주벤처오름점,"제주특별자치도 제주시 첨단로 199, 엠제이벤처오름 1층 106호 (영평동)",160128.884473579,-4559.47376009615,33.454574,126.5719689,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21250,식품_휴게음식점,청춘테이블,제주특별자치도 제주시 동문로 89 (건입동),156823.291228301,2044.44815626133,33.5139849,126.5360969,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21251,식품_휴게음식점,지에스25동광양점,제주특별자치도 제주시 동광로 21-1 (이도일동),156364.138858916,714.236813138571,33.5019735,126.5312199,기타쇼핑시설,편의점,SH,쇼핑,SH07,기타쇼핑시설,SH070100,기타쇼핑시설,,
21252,식품_휴게음식점,배스킨라빈스31일도점,제주특별자치도 제주시 고마로 104 (일도이동),157277.547980423,1053.79827844021,33.5050718,126.5410333,기타간이음식,기타 휴게음식점,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
21253,식품_휴게음식점,버거킹제주애월DT점,"제주특별자치도 제주시 애월읍 일주서로 6654, 1층",140769.471946058,-2785.3488629015,33.4696727,126.3636323,"피자, 햄버거, 샌드위치 및 유사음식",패스트푸드,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",,
